datetime,temp,humidity,precip,windspeed,cloudcover,conditions
2024-02-28 13:00:00,11.6,70.92,0.0,11.8,93.1,Overcast
2024-02-28 14:00:00,11.8,69.05,0.0,13.1,65.7,Partially cloudy
2024-02-28 15:00:00,11.5,67.14,0.0,12.2,93.1,Overcast
2024-02-28 16:00:00,11.0,79.6,0.0,13.9,96.2,Overcast
2024-02-28 17:00:00,10.6,86.9,0.0,12.5,96.2,Overcast
2024-02-28 18:00:00,10.6,90.49,0.002,12.5,96.2,"Rain, Overcast"
2024-02-28 19:00:00,10.8,91.7,0.0,12.1,96.2,Overcast
2024-02-28 20:00:00,11.1,90.51,0.0,13.3,100.0,Overcast
2024-02-28 21:00:00,11.0,93.55,0.0,11.2,100.0,Overcast
2024-02-28 22:00:00,11.3,90.53,0.0,13.8,100.0,Overcast
2024-02-28 23:00:00,11.5,89.34,0.0,14.1,100.0,Overcast
2024-02-29 00:00:00,11.6,88.74,0.0,16.8,100.0,Overcast
2024-02-29 01:00:00,11.6,85.82,0.0,15.4,100.0,Overcast
2024-02-29 02:00:00,11.3,86.36,0.0,13.6,93.1,Overcast
2024-02-29 03:00:00,11.1,84.62,0.0,14.5,97.0,Overcast
2024-02-29 04:00:00,11.0,85.18,0.0,13.8,100.0,Overcast
2024-02-29 05:00:00,10.8,84.59,0.0,11.5,97.0,Overcast
2024-02-29 06:00:00,10.6,87.49,0.001,10.6,100.0,"Rain, Overcast"
2024-02-29 07:00:00,10.5,88.07,0.0,11.3,96.2,Overcast
2024-02-29 08:00:00,10.8,89.3,0.0,11.7,96.2,Overcast
2024-02-29 09:00:00,11.1,88.72,0.001,12.3,96.2,"Rain, Overcast"
2024-02-29 10:00:00,11.1,87.52,0.004,13.1,96.2,"Rain, Overcast"
2024-02-29 11:00:00,10.8,92.32,0.201,11.6,96.2,"Rain, Overcast"
2024-02-29 12:00:00,10.3,93.53,1.009,11.4,96.2,"Rain, Overcast"
2024-02-29 13:00:00,9.8,93.49,0.004,6.8,96.2,"Rain, Overcast"
2024-02-29 14:00:00,10.0,87.99,0.795,5.0,93.1,"Rain, Overcast"
2024-02-29 15:00:00,9.1,88.53,0.199,7.4,93.1,"Rain, Overcast"
2024-02-29 16:00:00,8.6,88.46,1.99,5.6,100.0,"Rain, Overcast"
2024-02-29 17:00:00,7.9,89.02,0.399,6.2,93.1,"Rain, Overcast"
2024-02-29 18:00:00,8.0,65.95,0.018,6.2,96.2,"Rain, Overcast"
2024-02-29 19:00:00,6.0,84.6,0.797,6.1,50.4,"Rain, Partially cloudy"
2024-02-29 20:00:00,5.8,88.22,0.0,4.1,65.3,Partially cloudy
2024-02-29 21:00:00,6.5,81.2,0.0,6.4,93.1,Overcast
2024-02-29 22:00:00,6.1,82.31,0.0,7.5,69.5,Partially cloudy
2024-02-29 23:00:00,6.1,87.03,0.0,7.9,78.7,Partially cloudy
2024-03-01 00:00:00,6.0,85.83,0.0,7.2,69.5,Partially cloudy
2024-03-01 01:00:00,5.5,88.83,0.0,7.5,3.1,Clear
2024-03-01 02:00:00,4.6,88.15,0.0,8.3,0.0,Clear
2024-03-01 03:00:00,4.0,87.47,0.0,5.0,0.0,Clear
2024-03-01 04:00:00,4.1,89.98,0.0,6.2,9.3,Clear
2024-03-01 05:00:00,4.1,89.97,0.0,10.8,56.8,Partially cloudy
2024-03-01 06:00:00,4.6,88.13,0.0,11.4,38.5,Partially cloudy
2024-03-01 07:00:00,5.8,82.24,0.0,15.0,93.1,Overcast
2024-03-01 08:00:00,4.8,91.28,3.985,17.4,96.2,"Rain, Overcast"
2024-03-01 09:00:00,5.4,94.58,2.019,16.0,80.9,"Rain, Partially cloudy"
2024-03-01 10:00:00,6.5,81.21,0.2,11.6,93.1,"Rain, Overcast"
2024-03-01 11:00:00,8.1,75.94,0.001,15.0,93.1,"Rain, Overcast"
2024-03-01 12:00:00,7.1,82.38,0.398,17.3,93.1,"Rain, Overcast"
2024-03-01 13:00:00,8.3,67.38,0.0,15.8,77.7,Partially cloudy
2024-03-01 14:00:00,8.6,55.22,0.002,15.5,86.9,"Rain, Partially cloudy"
2024-03-01 15:00:00,9.3,55.37,0.0,17.6,90.0,Partially cloudy
2024-03-01 16:00:00,8.8,58.5,0.0,14.9,48.6,Partially cloudy
2024-03-01 17:00:00,7.8,62.18,0.0,14.9,80.9,Partially cloudy
2024-03-01 18:00:00,5.3,83.91,0.0,11.3,93.1,Overcast
2024-03-01 19:00:00,4.8,88.78,0.799,9.4,93.1,"Rain, Overcast"
2024-03-01 20:00:00,4.6,88.14,0.001,6.2,93.1,"Rain, Overcast"
2024-03-01 21:00:00,4.0,88.12,0.0,5.8,42.8,Partially cloudy
2024-03-01 22:00:00,3.6,91.23,0.0,7.3,56.3,Partially cloudy
2024-03-01 23:00:00,4.1,89.99,0.001,6.8,24.8,"Rain, Partially cloudy"
2024-03-02 00:00:00,3.8,89.96,0.004,7.3,42.6,"Rain, Partially cloudy"
2024-03-02 01:00:00,4.1,89.99,0.0,8.6,84.5,Partially cloudy
2024-03-02 02:00:00,4.8,88.78,0.0,9.6,96.2,Overcast
2024-03-02 03:00:00,5.3,88.2,0.199,7.3,100.0,"Rain, Overcast"
2024-03-02 04:00:00,5.6,87.01,0.001,10.2,97.0,"Rain, Overcast"
2024-03-02 05:00:00,5.8,85.8,0.0,12.0,93.1,Overcast
2024-03-02 06:00:00,5.6,88.2,0.234,12.0,97.0,"Rain, Overcast"
2024-03-02 07:00:00,6.0,88.87,0.995,13.1,93.1,"Rain, Overcast"
2024-03-02 08:00:00,6.5,87.7,0.399,11.8,93.1,"Rain, Overcast"
2024-03-02 09:00:00,6.6,88.3,1.02,11.4,96.2,"Rain, Overcast"
2024-03-02 10:00:00,5.5,91.98,2.981,11.0,93.1,"Rain, Overcast"
2024-03-02 11:00:00,6.0,88.87,0.998,12.5,93.1,"Rain, Overcast"
2024-03-02 12:00:00,6.3,93.29,0.831,12.1,93.1,"Rain, Overcast"
2024-03-02 13:00:00,7.1,81.25,0.0,11.4,93.1,Overcast
2024-03-02 14:00:00,8.1,75.86,0.0,12.2,66.9,Partially cloudy
2024-03-02 15:00:00,8.8,62.85,0.0,12.1,57.6,Partially cloudy
2024-03-02 16:00:00,8.8,60.69,0.0,13.9,50.0,Partially cloudy
2024-03-02 17:00:00,7.3,70.6,0.0,10.6,36.4,Partially cloudy
2024-03-02 18:00:00,6.6,73.0,0.0,7.9,49.8,Partially cloudy
2024-03-02 19:00:00,5.8,75.5,0.0,5.9,49.9,Partially cloudy
2024-03-02 20:00:00,5.3,77.09,0.0,5.0,20.9,Partially cloudy
2024-03-02 21:00:00,4.8,79.25,0.0,3.6,11.5,Clear
2024-03-02 22:00:00,4.0,82.61,0.0,4.4,38.5,Partially cloudy
2024-03-02 23:00:00,3.6,88.03,0.0,3.7,38.5,Partially cloudy
2024-03-03 00:00:00,3.6,88.03,0.0,2.2,38.5,Partially cloudy
2024-03-03 01:00:00,3.1,91.19,0.0,2.7,41.6,Partially cloudy
2024-03-03 02:00:00,2.8,91.83,0.0,1.8,38.5,Partially cloudy
2024-03-03 03:00:00,2.8,93.16,0.0,2.5,47.8,Partially cloudy
2024-03-03 04:00:00,2.3,93.12,0.0,0.8,38.5,Partially cloudy
2024-03-03 05:00:00,2.0,93.76,0.0,2.5,57.1,Partially cloudy
2024-03-03 06:00:00,2.1,95.81,0.0,2.9,41.6,Partially cloudy
2024-03-03 07:00:00,1.6,96.5,0.0,1.5,37.8,Partially cloudy
2024-03-03 08:00:00,1.8,96.49,0.0,1.5,34.6,Partially cloudy
2024-03-03 09:00:00,3.1,95.85,0.0,1.5,43.8,Partially cloudy
2024-03-03 10:00:00,4.1,89.99,0.0,2.6,43.8,Partially cloudy
2024-03-03 11:00:00,6.1,80.57,0.0,3.8,34.6,Partially cloudy
2024-03-03 12:00:00,7.5,72.15,0.0,4.9,44.0,Partially cloudy
2024-03-03 13:00:00,8.6,63.71,0.0,8.0,50.2,Partially cloudy
2024-03-03 14:00:00,10.1,55.2,0.0,6.5,11.5,Clear
2024-03-03 15:00:00,9.6,53.5,0.0,6.2,62.3,Partially cloudy
2024-03-03 16:00:00,9.3,56.56,0.0,5.9,62.4,Partially cloudy
2024-03-03 17:00:00,9.1,57.33,0.0,5.9,42.6,Partially cloudy
2024-03-03 18:00:00,8.1,59.18,0.0,3.9,50.3,Partially cloudy
2024-03-03 19:00:00,8.6,58.09,0.0,1.8,50.4,Partially cloudy
2024-03-03 20:00:00,7.5,59.52,0.0,2.1,34.8,Partially cloudy
2024-03-03 21:00:00,5.6,70.28,0.0,4.4,19.2,Clear
2024-03-03 22:00:00,4.6,78.08,0.0,4.3,0.0,Clear
2024-03-03 23:00:00,4.3,82.63,0.0,1.1,12.4,Clear
2024-03-04 00:00:00,3.6,86.79,0.0,2.1,19.2,Clear
2024-03-04 01:00:00,3.0,89.9,0.0,2.5,11.5,Clear
2024-03-04 02:00:00,3.3,93.15,0.0,3.3,3.1,Clear
2024-03-04 03:00:00,2.3,93.12,0.0,1.4,0.0,Clear
2024-03-04 04:00:00,2.1,94.44,0.0,2.1,9.3,Clear
2024-03-04 05:00:00,1.8,95.11,0.0,2.1,58.5,Partially cloudy
2024-03-04 06:00:00,2.1,97.86,0.0,2.9,71.4,Partially cloudy
2024-03-04 07:00:00,2.8,96.5,0.0,2.5,11.5,Clear
2024-03-04 08:00:00,3.6,97.9,0.0,2.5,30.0,Partially cloudy
2024-03-04 09:00:00,5.4,96.56,0.0,4.5,19.2,Clear
2024-03-04 10:00:00,8.8,77.62,0.0,8.0,22.4,Partially cloudy
2024-03-04 11:00:00,11.1,65.2,0.0,12.3,59.1,Partially cloudy
2024-03-04 12:00:00,12.1,61.01,0.0,12.3,74.7,Partially cloudy
2024-03-04 13:00:00,11.6,49.94,0.0,14.9,74.8,Partially cloudy
2024-03-04 14:00:00,10.8,47.29,0.0,14.2,37.8,Partially cloudy
2024-03-04 15:00:00,10.3,42.56,0.0,13.7,45.4,Partially cloudy
2024-03-04 16:00:00,9.8,48.05,0.0,13.4,5.0,Clear
2024-03-04 17:00:00,9.5,56.63,0.0,11.6,50.4,Partially cloudy
2024-03-04 18:00:00,9.3,59.49,0.0,12.8,50.4,Partially cloudy
2024-03-04 19:00:00,9.1,61.59,0.0,8.7,93.1,Overcast
2024-03-04 20:00:00,8.3,70.81,0.0,14.8,97.0,Overcast
2024-03-04 21:00:00,7.5,73.71,0.0,15.8,97.0,Overcast
2024-03-04 22:00:00,7.6,74.28,0.0,14.3,100.0,Overcast
2024-03-04 23:00:00,7.3,77.42,0.0,11.8,100.0,Overcast
2024-03-05 00:00:00,7.1,81.29,0.0,9.5,100.0,Overcast
2024-03-05 01:00:00,7.1,84.19,0.0,7.4,100.0,Overcast
2024-03-05 02:00:00,7.0,88.97,0.199,6.7,97.0,"Rain, Overcast"
2024-03-05 03:00:00,6.8,92.08,0.199,5.4,100.0,"Rain, Overcast"
2024-03-05 04:00:00,6.8,92.08,0.0,4.2,97.0,Overcast
2024-03-05 05:00:00,6.8,93.36,0.0,3.3,100.0,Overcast
2024-03-05 06:00:00,7.0,92.09,0.0,2.1,100.0,Overcast
2024-03-05 07:00:00,7.1,92.73,0.0,3.5,83.7,Partially cloudy
2024-03-05 08:00:00,7.1,94.66,0.0,2.8,96.2,Overcast
2024-03-05 09:00:00,7.8,91.49,0.199,3.6,74.8,"Rain, Partially cloudy"
2024-03-05 10:00:00,8.5,84.89,0.002,5.1,96.2,"Rain, Overcast"
2024-03-05 11:00:00,8.8,81.49,0.001,5.8,96.2,"Rain, Overcast"
2024-03-05 12:00:00,9.5,76.67,0.0,5.5,96.2,Overcast
2024-03-05 13:00:00,9.8,71.12,0.0,5.0,93.1,Overcast
2024-03-05 14:00:00,10.6,65.1,0.0,5.9,96.2,Overcast
2024-03-05 15:00:00,10.0,69.16,0.0,6.5,93.1,Overcast
2024-03-05 16:00:00,9.8,72.53,0.0,6.9,96.2,Overcast
2024-03-05 17:00:00,9.5,72.47,0.0,9.7,50.3,Partially cloudy
2024-03-05 18:00:00,9.3,71.0,0.0,5.9,65.7,Partially cloudy
2024-03-05 19:00:00,9.1,72.96,0.0,4.6,50.3,Partially cloudy
2024-03-05 20:00:00,8.6,76.0,0.0,3.7,41.5,Partially cloudy
2024-03-05 21:00:00,8.1,80.84,0.0,3.0,5.0,Clear
2024-03-05 22:00:00,7.3,85.36,0.0,3.4,50.4,Partially cloudy
2024-03-05 23:00:00,7.0,87.75,0.0,3.8,20.2,Partially cloudy
2024-03-06 00:00:00,7.1,85.36,0.0,3.4,50.4,Partially cloudy
2024-03-06 01:00:00,6.1,91.4,0.0,2.1,45.8,Partially cloudy
2024-03-06 02:00:00,6.5,85.89,0.0,1.8,43.7,Partially cloudy
2024-03-06 03:00:00,6.3,91.42,0.0,1.2,50.4,Partially cloudy
2024-03-06 04:00:00,6.3,93.33,0.0,2.6,45.8,Partially cloudy
2024-03-06 05:00:00,6.0,92.04,0.0,2.1,90.9,Overcast
2024-03-06 06:00:00,6.1,91.41,0.0,1.1,98.3,Overcast
2024-03-06 07:00:00,5.8,90.16,0.0,2.6,100.0,Overcast
2024-03-06 08:00:00,6.5,90.2,0.0,2.6,100.0,Overcast
2024-03-06 09:00:00,7.3,87.19,0.0,2.6,100.0,Overcast
2024-03-06 10:00:00,7.6,84.26,0.0,3.3,94.5,Overcast
2024-03-06 11:00:00,8.6,79.84,0.0,2.9,77.6,Partially cloudy
2024-03-06 12:00:00,10.8,75.32,0.0,3.0,40.8,Partially cloudy
2024-03-06 13:00:00,10.6,63.74,0.0,3.3,44.1,Partially cloudy
2024-03-06 14:00:00,10.6,62.84,0.0,3.6,49.9,Partially cloudy
2024-03-06 15:00:00,10.6,64.57,0.0,4.0,47.1,Partially cloudy
2024-03-06 16:00:00,10.6,68.29,0.0,4.1,53.3,Partially cloudy
2024-03-06 17:00:00,10.5,68.76,0.0,4.7,68.5,Partially cloudy
2024-03-06 18:00:00,9.6,78.75,0.0,4.7,65.7,Partially cloudy
2024-03-06 19:00:00,8.8,80.32,0.0,6.8,68.2,Partially cloudy
2024-03-06 20:00:00,7.6,85.35,0.0,4.7,46.7,Partially cloudy
2024-03-06 21:00:00,7.3,88.34,0.0,5.5,11.5,Clear
2024-03-06 22:00:00,6.8,88.32,0.0,6.7,11.5,Clear
2024-03-06 23:00:00,6.1,87.04,0.0,4.7,11.5,Clear
2024-03-07 00:00:00,6.3,93.33,0.0,5.7,0.0,Clear
2024-03-07 01:00:00,6.5,92.06,0.0,4.7,13.9,Clear
2024-03-07 02:00:00,6.5,90.8,0.0,5.5,90.9,Overcast
2024-03-07 03:00:00,7.1,89.6,0.0,5.3,99.1,Overcast
2024-03-07 04:00:00,7.0,87.15,0.0,6.0,100.0,Overcast
2024-03-07 05:00:00,7.0,87.15,0.0,7.0,95.0,Overcast
2024-03-07 06:00:00,7.3,87.17,0.0,7.0,100.0,Overcast
2024-03-07 07:00:00,7.3,87.16,0.0,7.4,86.9,Partially cloudy
2024-03-07 08:00:00,7.8,84.25,0.0,8.0,77.6,Partially cloudy
2024-03-07 09:00:00,8.3,84.28,0.0,7.9,77.7,Partially cloudy
2024-03-07 10:00:00,9.1,79.85,0.0,10.3,77.7,Partially cloudy
2024-03-07 11:00:00,9.5,77.73,0.0,10.2,77.7,Partially cloudy
2024-03-07 12:00:00,10.3,73.69,0.0,12.0,77.7,Partially cloudy
2024-03-07 13:00:00,10.6,69.77,0.0,12.2,74.8,Partially cloudy
2024-03-07 14:00:00,10.3,65.48,0.0,14.0,93.1,Overcast
2024-03-07 15:00:00,10.6,66.43,0.0,15.4,65.5,Partially cloudy
2024-03-07 16:00:00,9.8,66.28,0.0,14.7,31.5,Partially cloudy
2024-03-07 17:00:00,9.1,70.94,0.0,14.7,74.5,Partially cloudy
2024-03-07 18:00:00,8.3,73.31,0.0,13.2,65.3,Partially cloudy
2024-03-07 19:00:00,7.6,73.19,0.0,12.4,80.8,Partially cloudy
2024-03-07 20:00:00,7.1,75.18,0.0,12.1,93.1,Overcast
2024-03-07 21:00:00,6.7,80.16,0.0,9.4,90.2,Overcast
2024-03-07 22:00:00,6.6,81.19,0.0,9.2,49.8,Partially cloudy
2024-03-07 23:00:00,6.1,83.45,0.0,8.6,0.0,Clear
2024-03-08 00:00:00,6.1,85.23,0.0,8.2,0.0,Clear
2024-03-08 01:00:00,6.1,85.23,0.0,7.0,11.5,Clear
2024-03-08 02:00:00,6.6,85.31,0.0,7.8,11.5,Clear
2024-03-08 03:00:00,6.6,82.37,0.0,8.2,0.0,Clear
2024-03-08 04:00:00,6.1,82.3,0.0,7.9,0.0,Clear
2024-03-08 05:00:00,6.0,82.87,0.0,7.9,0.0,Clear
2024-03-08 06:00:00,6.1,85.23,0.0,9.5,34.6,Partially cloudy
2024-03-08 07:00:00,6.1,84.05,0.0,10.2,62.1,Partially cloudy
2024-03-08 08:00:00,6.3,82.87,0.0,10.8,62.1,Partially cloudy
2024-03-08 09:00:00,7.3,78.46,0.0,12.0,62.1,Partially cloudy
2024-03-08 10:00:00,8.1,70.23,0.0,14.3,31.5,Partially cloudy
2024-03-08 11:00:00,8.8,62.84,0.0,14.4,23.8,Partially cloudy
2024-03-08 12:00:00,10.0,60.06,0.0,16.4,14.7,Clear
2024-03-08 13:00:00,9.8,56.29,0.0,17.1,11.5,Clear
2024-03-08 14:00:00,10.0,59.65,0.0,15.9,24.0,Partially cloudy
2024-03-08 15:00:00,9.1,63.82,0.0,14.7,33.1,Partially cloudy
2024-03-08 16:00:00,8.3,67.38,0.0,14.8,57.8,Partially cloudy
2024-03-08 17:00:00,7.8,70.68,0.0,12.9,65.5,Partially cloudy
2024-03-08 18:00:00,7.5,71.13,0.0,11.7,26.8,Partially cloudy
2024-03-08 19:00:00,7.3,73.13,0.0,8.9,44.1,Partially cloudy
2024-03-08 20:00:00,7.8,73.25,0.0,8.9,65.1,Partially cloudy
2024-03-08 21:00:00,7.6,74.25,0.0,9.5,34.6,Partially cloudy
2024-03-08 22:00:00,7.3,76.86,0.0,9.8,36.4,Partially cloudy
2024-03-08 23:00:00,7.6,75.83,0.0,8.6,34.5,Partially cloudy
2024-03-09 00:00:00,7.6,76.9,0.0,9.9,54.0,Partially cloudy
2024-03-09 01:00:00,8.0,75.92,0.0,10.3,69.5,Partially cloudy
2024-03-09 02:00:00,7.8,77.48,0.0,8.3,69.5,Partially cloudy
2024-03-09 03:00:00,7.8,77.47,0.0,8.3,97.0,Overcast
2024-03-09 04:00:00,8.3,75.95,0.0,7.8,93.1,Overcast
2024-03-09 05:00:00,8.3,77.53,0.0,9.3,84.8,Partially cloudy
2024-03-09 06:00:00,8.5,77.59,0.0,8.7,96.9,Overcast
2024-03-09 07:00:00,7.8,81.35,0.0,8.6,49.7,Partially cloudy
2024-03-09 08:00:00,8.1,78.61,0.0,11.2,11.5,Clear
2024-03-09 09:00:00,8.6,77.06,0.0,11.6,50.4,Partially cloudy
2024-03-09 10:00:00,9.3,73.51,0.0,10.4,50.4,Partially cloudy
2024-03-09 11:00:00,11.1,67.48,0.0,9.9,50.4,Partially cloudy
2024-03-09 12:00:00,12.1,62.29,0.0,11.0,31.7,Partially cloudy
2024-03-09 13:00:00,12.8,61.57,0.0,14.1,53.0,Partially cloudy
2024-03-09 14:00:00,12.9,59.48,0.0,13.6,65.7,Partially cloudy
2024-03-09 15:00:00,11.9,65.29,0.0,15.1,50.4,Partially cloudy
2024-03-09 16:00:00,11.6,66.18,0.0,12.2,74.8,Partially cloudy
2024-03-09 17:00:00,11.5,67.09,0.0,11.7,59.5,Partially cloudy
2024-03-09 18:00:00,10.5,71.72,0.0,9.5,29.8,Partially cloudy
2024-03-09 19:00:00,9.8,77.24,0.0,7.4,84.8,Partially cloudy
2024-03-09 20:00:00,10.3,76.28,0.0,6.9,97.0,Overcast
2024-03-09 21:00:00,10.3,75.24,0.0,5.5,78.7,Partially cloudy
2024-03-09 22:00:00,10.3,76.3,0.0,6.3,69.5,Partially cloudy
2024-03-09 23:00:00,10.0,82.22,0.0,6.3,100.0,Overcast
2024-03-10 00:00:00,9.1,91.58,1.991,5.8,100.0,"Rain, Overcast"
2024-03-10 01:00:00,9.0,93.46,0.995,4.0,96.2,"Rain, Overcast"
2024-03-10 02:00:00,9.1,93.48,0.2,4.7,97.0,"Rain, Overcast"
2024-03-10 03:00:00,8.6,94.74,0.398,3.9,96.2,"Rain, Overcast"
2024-03-10 04:00:00,8.5,94.09,0.398,4.5,97.0,"Rain, Overcast"
2024-03-10 05:00:00,8.1,94.7,0.0,6.2,100.0,Overcast
2024-03-10 06:00:00,8.1,94.7,0.0,5.0,77.7,Partially cloudy
2024-03-10 07:00:00,8.3,93.44,0.0,6.6,96.2,Overcast
2024-03-10 08:00:00,8.6,94.73,0.0,3.3,96.2,Overcast
2024-03-10 09:00:00,8.6,93.46,0.209,4.3,96.2,"Rain, Overcast"
2024-03-10 10:00:00,8.8,90.34,0.0,5.9,93.1,Overcast
2024-03-10 11:00:00,9.1,89.74,0.2,3.9,93.1,"Rain, Overcast"
2024-03-10 12:00:00,9.1,90.95,0.996,4.7,93.1,"Rain, Overcast"
2024-03-10 13:00:00,9.1,91.57,0.002,5.1,93.1,"Rain, Overcast"
2024-03-10 14:00:00,9.0,93.46,1.99,5.2,93.1,"Rain, Overcast"
2024-03-10 15:00:00,8.8,93.45,0.796,4.7,93.1,"Rain, Overcast"
2024-03-10 16:00:00,8.8,93.44,1.99,3.9,93.1,"Rain, Overcast"
2024-03-10 17:00:00,8.6,92.17,0.199,5.6,93.1,"Rain, Overcast"
2024-03-10 18:00:00,8.3,94.72,0.217,5.4,93.1,"Rain, Overcast"
2024-03-10 19:00:00,8.5,92.2,0.0,5.5,96.2,Overcast
2024-03-10 20:00:00,8.1,93.44,0.199,4.7,100.0,"Rain, Overcast"
2024-03-10 21:00:00,8.1,93.42,0.01,4.7,100.0,"Rain, Overcast"
2024-03-10 22:00:00,8.3,93.43,0.0,2.7,100.0,Overcast
2024-03-10 23:00:00,8.1,93.42,0.398,3.6,100.0,"Rain, Overcast"
2024-03-11 00:00:00,7.8,94.69,0.599,4.7,100.0,"Rain, Overcast"
2024-03-11 01:00:00,7.6,94.7,0.597,4.7,97.0,"Rain, Overcast"
2024-03-11 02:00:00,7.6,92.76,0.399,5.5,100.0,"Rain, Overcast"
2024-03-11 03:00:00,7.6,90.26,0.001,6.2,100.0,"Rain, Overcast"
2024-03-11 04:00:00,7.6,90.25,0.0,5.5,100.0,Overcast
2024-03-11 05:00:00,7.6,91.5,0.0,7.0,100.0,Overcast
2024-03-11 06:00:00,7.6,93.4,2.584,8.1,100.0,"Rain, Overcast"
2024-03-11 07:00:00,7.6,93.4,0.0,8.1,100.0,Overcast
2024-03-11 08:00:00,7.8,92.13,0.0,9.0,100.0,Overcast
2024-03-11 09:00:00,7.8,91.5,0.002,9.7,100.0,"Rain, Overcast"
2024-03-11 10:00:00,8.0,89.05,0.0,8.9,100.0,Overcast
2024-03-11 11:00:00,8.1,88.45,0.0,8.9,100.0,Overcast
2024-03-11 12:00:00,8.5,86.08,0.0,8.9,96.2,Overcast
2024-03-11 13:00:00,8.5,84.9,0.0,8.1,96.2,Overcast
2024-03-11 14:00:00,8.5,84.83,0.0,8.3,99.2,Overcast
2024-03-11 15:00:00,8.6,81.45,0.0,7.4,96.2,Overcast
2024-03-11 16:00:00,8.8,80.37,0.0,7.7,96.2,Overcast
2024-03-11 17:00:00,8.5,83.88,0.0,5.7,94.1,Overcast
2024-03-11 18:00:00,8.6,82.59,0.0,4.7,96.2,Overcast
2024-03-11 19:00:00,8.5,81.46,0.0,4.6,96.2,Overcast
2024-03-11 20:00:00,8.5,81.46,0.0,4.2,100.0,Overcast
2024-03-11 21:00:00,8.6,81.49,0.0,3.4,100.0,Overcast
2024-03-11 22:00:00,8.1,85.45,0.0,3.8,100.0,Overcast
2024-03-11 23:00:00,8.3,84.29,0.0,5.4,100.0,Overcast
2024-03-12 00:00:00,8.3,84.31,0.0,5.7,100.0,Overcast
2024-03-12 01:00:00,7.8,89.01,0.0,5.0,100.0,Overcast
2024-03-12 02:00:00,8.0,86.03,0.0,4.9,97.0,Overcast
2024-03-12 03:00:00,7.6,85.39,0.0,5.4,69.5,Partially cloudy
2024-03-12 04:00:00,7.6,85.39,0.0,5.2,65.7,Partially cloudy
2024-03-12 05:00:00,8.0,84.27,0.0,7.2,69.5,Partially cloudy
2024-03-12 06:00:00,7.6,89.63,0.403,7.5,93.1,"Rain, Overcast"
2024-03-12 07:00:00,7.3,92.1,0.996,7.7,93.1,"Rain, Overcast"
2024-03-12 08:00:00,7.6,94.7,0.996,9.9,100.0,"Rain, Overcast"
2024-03-12 09:00:00,8.3,95.37,1.017,8.5,100.0,"Rain, Overcast"
2024-03-12 10:00:00,9.3,96.69,1.991,9.1,93.1,"Rain, Overcast"
2024-03-12 11:00:00,10.1,96.73,0.996,9.5,80.9,"Rain, Partially cloudy"
2024-03-12 12:00:00,11.3,96.74,2.003,10.2,97.0,"Rain, Overcast"
2024-03-12 13:00:00,12.1,94.86,0.002,13.3,96.2,"Rain, Overcast"
2024-03-12 14:00:00,12.5,94.26,1.988,13.1,100.0,"Rain, Overcast"
2024-03-12 15:00:00,12.8,95.5,0.199,13.3,96.2,"Rain, Overcast"
2024-03-12 16:00:00,13.1,93.65,0.0,14.1,96.2,Overcast
2024-03-12 17:00:00,13.4,90.62,0.0,12.7,96.2,Overcast
2024-03-12 18:00:00,13.3,87.71,0.019,11.9,93.1,"Rain, Overcast"
2024-03-12 19:00:00,13.1,85.97,0.0,9.5,96.2,Overcast
2024-03-12 20:00:00,12.8,87.66,0.0,12.1,100.0,Overcast
2024-03-12 21:00:00,12.8,85.79,0.0,11.9,92.9,Overcast
2024-03-12 22:00:00,12.1,89.95,0.0,10.3,100.0,Overcast
2024-03-12 23:00:00,12.3,88.8,0.0,11.0,100.0,Overcast
2024-03-13 00:00:00,12.1,87.6,0.0,11.0,100.0,Overcast
2024-03-13 01:00:00,12.1,87.6,0.0,12.0,100.0,Overcast
2024-03-13 02:00:00,11.8,86.4,0.0,11.4,100.0,Overcast
2024-03-13 03:00:00,11.6,87.53,0.0,11.0,100.0,Overcast
2024-03-13 04:00:00,11.6,85.78,0.0,11.5,100.0,Overcast
2024-03-13 05:00:00,11.5,83.53,0.0,9.6,100.0,Overcast
2024-03-13 06:00:00,11.5,85.23,0.0,12.7,100.0,Overcast
2024-03-13 07:00:00,11.5,84.66,0.0,12.7,100.0,Overcast
2024-03-13 08:00:00,11.8,83.54,0.0,12.5,100.0,Overcast
2024-03-13 09:00:00,11.5,84.64,0.0,12.9,99.2,Overcast
2024-03-13 10:00:00,12.1,83.04,0.0,10.2,100.0,Overcast
2024-03-13 11:00:00,12.5,79.79,0.0,13.4,100.0,Overcast
2024-03-13 12:00:00,12.8,78.24,0.0,12.9,100.0,Overcast
2024-03-13 13:00:00,13.1,77.75,0.0,13.1,100.0,Overcast
2024-03-13 14:00:00,13.3,75.74,0.0,13.9,96.2,Overcast
2024-03-13 15:00:00,13.1,75.2,0.0,12.2,96.2,Overcast
2024-03-13 16:00:00,13.3,74.22,0.0,14.2,80.7,Partially cloudy
2024-03-13 17:00:00,13.0,74.68,0.0,12.7,96.2,Overcast
2024-03-13 18:00:00,12.5,74.59,0.0,13.3,80.7,Partially cloudy
2024-03-13 19:00:00,11.8,76.54,0.0,12.0,65.7,Partially cloudy
2024-03-13 20:00:00,11.6,77.55,0.0,11.6,34.6,Partially cloudy
2024-03-13 21:00:00,11.1,80.14,0.0,10.2,25.2,Partially cloudy
2024-03-13 22:00:00,11.1,81.8,0.0,11.1,40.4,Partially cloudy
